FAZENDA_COD;FAZENDA_NOME;LATITUDE;LONGITUDE;OPERADOR;VEICULO;DATA_INICIO;HORA_INICIO;DATA_FIM;HORA_FIM;MEDIA_TAXA_1;AREA_GEO_APLICADA_HA;FATOR_AJUSTE;AREA_APLICADA_INTERNA_HA;AREA_SOBREPOSTA_HA;AREA_FORA_TALHAO_HA;AREA_NAO_APLICADA_HA;AREA_REF_TOTAL_HA;TOTAL_APLICADO_GERAL_HA;IDX_ACERTO_PERCENT;IDX_SOBREPOSICAO_PERCENT;IDX_FALHA_PERCENT;IDX_EXCEDENTE_PERCENT;DATA_PROCESSAMENTO
202944;FAZENDA NOSSA SENHORA DE FATIMA;-21.708261;-50.435629;ALEXANDRE;Trator Padrão;08/07/2026;08:35;08/07/2026;09:28;2002.2991343963552;13.509992935076886;1.0;11.052067869338172;2.291671495855575;0.16625356988313708;29.868520449653598;40.92058831899177;13.509992935076884;27.008575202250366;5.60028970744778;72.99142479774964;0.4062834302066392;15/07/2026 16:02
