FAZENDA_COD;FAZENDA_NOME;LATITUDE;LONGITUDE;OPERADOR;VEICULO;DATA_INICIO;HORA_INICIO;DATA_FIM;HORA_FIM;MEDIA_TAXA_1;AREA_GEO_APLICADA_HA;FATOR_AJUSTE;AREA_APLICADA_INTERNA_HA;AREA_SOBREPOSTA_HA;AREA_FORA_TALHAO_HA;AREA_NAO_APLICADA_HA;AREA_REF_TOTAL_HA;TOTAL_APLICADO_GERAL_HA;IDX_ACERTO_PERCENT;IDX_SOBREPOSICAO_PERCENT;IDX_FALHA_PERCENT;IDX_EXCEDENTE_PERCENT;DATA_PROCESSAMENTO
202527;FAZENDA SANTA EDWYGES;-21.792829;-50.138764;VALCIR;Trator Padrão;18/07/2026;07:14:00;18/07/2026;17:22:24;1992.1498921018558;142.06720436949135;1.0;121.69291401587517;15.856864821662667;4.517425531953464;1.65369652743681;123.34661054331198;142.06720436949132;98.65930930720133;12.855533485530742;1.3406906927986728;3.662383191605588;21/07/2026 08:10
