FAZENDA_COD;FAZENDA_NOME;LATITUDE;LONGITUDE;OPERADOR;VEICULO;DATA_INICIO;HORA_INICIO;DATA_FIM;HORA_FIM;MEDIA_TAXA_1;AREA_GEO_APLICADA_HA;FATOR_AJUSTE;AREA_APLICADA_INTERNA_HA;AREA_SOBREPOSTA_HA;AREA_FORA_TALHAO_HA;AREA_NAO_APLICADA_HA;AREA_REF_TOTAL_HA;TOTAL_APLICADO_GERAL_HA;IDX_ACERTO_PERCENT;IDX_SOBREPOSICAO_PERCENT;IDX_FALHA_PERCENT;IDX_EXCEDENTE_PERCENT;DATA_PROCESSAMENTO
207340;FAZENDA LEONILDA;-21.689812;-50.669666;Não Identificado;Trator Padrão;07/07/2026;08:00:00;07/07/2026;18:35;1004.4129435602123;275.9539714654836;1.0;233.5602481819503;36.254138196677935;6.139585086855341;18.44501385215316;252.00526203410345;275.95397146548356;92.68070289355425;14.386262375652983;7.319297106445748;2.4362924159990285;15/07/2026 15:39
