FAZENDA_COD;FAZENDA_NOME;LATITUDE;LONGITUDE;OPERADOR;VEICULO;DATA_INICIO;HORA_INICIO;DATA_FIM;HORA_FIM;MEDIA_TAXA_1;AREA_GEO_APLICADA_HA;FATOR_AJUSTE;AREA_APLICADA_INTERNA_HA;AREA_SOBREPOSTA_HA;AREA_FORA_TALHAO_HA;AREA_NAO_APLICADA_HA;AREA_REF_TOTAL_HA;TOTAL_APLICADO_GERAL_HA;IDX_ACERTO_PERCENT;IDX_SOBREPOSICAO_PERCENT;IDX_FALHA_PERCENT;IDX_EXCEDENTE_PERCENT;DATA_PROCESSAMENTO
202527;FAZENDA SANTA EDWYGES;-21.791193;-50.134907;ALEXANDRE;Trator Padrão;09/07/2026;12:19:00;09/07/2026;16:33:02;1986.5276426061098;64.88750409620977;1.0;58.24685841166326;5.318252224041318;1.322393460505203;0.4349447307527812;58.681803142416044;64.88750409620978;99.25880816971966;9.062864362116388;0.7411918302803427;2.253498341378263;15/07/2026 16:08
