FAZENDA_COD;FAZENDA_NOME;LATITUDE;LONGITUDE;OPERADOR;VEICULO;DATA_INICIO;HORA_INICIO;DATA_FIM;HORA_FIM;MEDIA_TAXA_1;AREA_GEO_APLICADA_HA;FATOR_AJUSTE;AREA_APLICADA_INTERNA_HA;AREA_SOBREPOSTA_HA;AREA_FORA_TALHAO_HA;AREA_NAO_APLICADA_HA;AREA_REF_TOTAL_HA;TOTAL_APLICADO_GERAL_HA;IDX_ACERTO_PERCENT;IDX_SOBREPOSICAO_PERCENT;IDX_FALHA_PERCENT;IDX_EXCEDENTE_PERCENT;DATA_PROCESSAMENTO
200507;FAZENDA SAO JORGE;-21.832159;-50.308423;ALEXANDRE;Trator Padrão;10/07/2026;07:31:00;11//07/2026;09:57:50;1500.733647750116;148.9091013154779;1.0;127.50332760858745;18.954306047267348;2.451467659623083;22.157407154147858;149.6607347627353;148.9091013154779;85.1949095470665;12.6648489848166;14.805090452933504;1.6380165869889107;21/07/2026 07:52
