FAZENDA_COD;FAZENDA_NOME;LATITUDE;LONGITUDE;OPERADOR;VEICULO;DATA_INICIO;HORA_INICIO;DATA_FIM;HORA_FIM;MEDIA_TAXA_1;AREA_GEO_APLICADA_HA;FATOR_AJUSTE;AREA_APLICADA_INTERNA_HA;AREA_SOBREPOSTA_HA;AREA_FORA_TALHAO_HA;AREA_NAO_APLICADA_HA;AREA_REF_TOTAL_HA;TOTAL_APLICADO_GERAL_HA;IDX_ACERTO_PERCENT;IDX_SOBREPOSICAO_PERCENT;IDX_FALHA_PERCENT;IDX_EXCEDENTE_PERCENT;DATA_PROCESSAMENTO
200349;SITIO GUARANI;-21.571163;-50.41901;Não Identificado;Trator Padrão;03/07/2026;09:24:00;03/07/2026;10:15:07;1047.3719837587005;11.561597751185458;1.0;9.916386043881158;1.1717316274143519;0.4734800798899478;0.6537985365236352;10.570184580404792;11.561597751185458;93.81469139398324;11.085252282032332;6.18530860601677;4.479392732343522;07/07/2026 09:58
