FAZENDA_COD;FAZENDA_NOME;LATITUDE;LONGITUDE;OPERADOR;VEICULO;DATA_INICIO;HORA_INICIO;DATA_FIM;HORA_FIM;MEDIA_TAXA_1;AREA_GEO_APLICADA_HA;FATOR_AJUSTE;AREA_APLICADA_INTERNA_HA;AREA_SOBREPOSTA_HA;AREA_FORA_TALHAO_HA;AREA_NAO_APLICADA_HA;AREA_REF_TOTAL_HA;TOTAL_APLICADO_GERAL_HA;IDX_ACERTO_PERCENT;IDX_SOBREPOSICAO_PERCENT;IDX_FALHA_PERCENT;IDX_EXCEDENTE_PERCENT;DATA_PROCESSAMENTO
200036;FAZENDA SAO JOAO;-21.6713;-50.581295;Não Identificado;Trator Padrão;06/07/2026;08:30:00;06/07/2026;13:02:00;1006.8585923701871;74.64805176385329;1.0;58.60081735130211;12.910444389921922;3.1367900226292464;0.4849140004875537;59.08573135178967;74.64805176385327;99.17930439482853;21.850358952239446;0.8206956051714607;5.308879065832593;07/07/2026 09:44
