FAZENDA_COD;FAZENDA_NOME;LATITUDE;LONGITUDE;PILOTO;AERONAVE;DATA_INICIO;HORA_INICIO;DATA_FIM;HORA_FIM;SPRAYED_LOG_HA;AREA_GEO_APLICADA_HA;FATOR_AJUSTE;AREA_APLICADA_INTERNA_HA;AREA_SOBREPOSTA_HA;AREA_FORA_TALHAO_HA;AREA_NAO_APLICADA_HA;AREA_REF_TOTAL_HA;TOTAL_APLICADO_GERAL_HA;IDX_ACERTO_PERCENT;IDX_SOBREPOSICAO_PERCENT;IDX_FALHA_PERCENT;IDX_EXCEDENTE_PERCENT;DATA_PROCESSAMENTO
307495;FAZENDA SANTO ANTONIO;-21.62051;-50.474345;valmir alves;PS-CBA;27-03-2026;09:57:09;27-03-2026;09:57:09;90.64699999999999;95.98176695813025;0.9444189544827047;89.35684673689548;6.392065078443285;0.23285514279147843;20.40816121910111;109.7650079559966;95.98176695813024;81.40740696954853;5.8234087506337024;18.592593030451457;0.21213968561349453;02/07/2026 16:46
