FAZENDA_COD;FAZENDA_NOME;LATITUDE;LONGITUDE;PILOTO;AERONAVE;DATA_INICIO;HORA_INICIO;DATA_FIM;HORA_FIM;SPRAYED_LOG_HA;AREA_GEO_APLICADA_HA;FATOR_AJUSTE;AREA_APLICADA_INTERNA_HA;AREA_SOBREPOSTA_HA;AREA_FORA_TALHAO_HA;AREA_NAO_APLICADA_HA;AREA_REF_TOTAL_HA;TOTAL_APLICADO_GERAL_HA;IDX_ACERTO_PERCENT;IDX_SOBREPOSICAO_PERCENT;IDX_FALHA_PERCENT;IDX_EXCEDENTE_PERCENT;DATA_PROCESSAMENTO
200036;FAZENDA SAO JOAO;-21.663676;-50.582628;valmir alves;PS-CBA;02-05-2026;09:59:43;02-05-2026;09:59:43;336.92499999999995;362.1346111660286;0.9303860763685171;329.45978962249427;25.430742512875014;7.244079030659326;45.53721602594617;374.99700564844045;362.13461116602866;87.85664542915383;6.781585487302884;12.143354570846173;1.9317698332371878;22/06/2026 10:53
