FAZENDA_COD;FAZENDA_NOME;LATITUDE;LONGITUDE;PILOTO;AERONAVE;DATA_INICIO;HORA_INICIO;DATA_FIM;HORA_FIM;SPRAYED_LOG_HA;AREA_GEO_APLICADA_HA;FATOR_AJUSTE;AREA_APLICADA_INTERNA_HA;AREA_SOBREPOSTA_HA;AREA_FORA_TALHAO_HA;AREA_NAO_APLICADA_HA;AREA_REF_TOTAL_HA;TOTAL_APLICADO_GERAL_HA;IDX_ACERTO_PERCENT;IDX_SOBREPOSICAO_PERCENT;IDX_FALHA_PERCENT;IDX_EXCEDENTE_PERCENT;DATA_PROCESSAMENTO
307794;SITIO FLORESTA I;-21.347511;-50.450986;valmir alves;PS-CBA;31-03-2026;11:31:37;31-03-2026;11:31:37;31.145;33.063862683105626;0.9419649572859468;30.60629259188608;2.16919289842471;0.28837719279483187;11.387575811906887;41.993868403792966;33.063862683105626;72.88276540182153;5.1654991094575715;27.11723459817848;0.6867126172371991;02/07/2026 15:24
