FAZENDA_COD;FAZENDA_NOME;LATITUDE;LONGITUDE;PILOTO;AERONAVE;DATA_INICIO;HORA_INICIO;DATA_FIM;HORA_FIM;SPRAYED_LOG_HA;AREA_GEO_APLICADA_HA;FATOR_AJUSTE;AREA_APLICADA_INTERNA_HA;AREA_SOBREPOSTA_HA;AREA_FORA_TALHAO_HA;AREA_NAO_APLICADA_HA;AREA_REF_TOTAL_HA;TOTAL_APLICADO_GERAL_HA;IDX_ACERTO_PERCENT;IDX_SOBREPOSICAO_PERCENT;IDX_FALHA_PERCENT;IDX_EXCEDENTE_PERCENT;DATA_PROCESSAMENTO
306360;SITIO SANTO ANTONIO;-21.459449;-50.316;valmir alves;PS-CBA;14-05-2026;11:39:28;14-05-2026;11:39:28;70.682;21.065123712816924;3.3554039826024873;19.57258736706793;1.4914157975325577;0.001120548216440563;8.720830295839392;28.29341766290732;21.065123712816927;69.17717612011079;5.271246532679593;30.822823879889217;0.0039604555016681565;22/06/2026 12:35
