FAZENDA_COD;FAZENDA_NOME;LATITUDE;LONGITUDE;PILOTO;AERONAVE;DATA_INICIO;HORA_INICIO;DATA_FIM;HORA_FIM;SPRAYED_LOG_HA;AREA_GEO_APLICADA_HA;FATOR_AJUSTE;AREA_APLICADA_INTERNA_HA;AREA_SOBREPOSTA_HA;AREA_FORA_TALHAO_HA;AREA_NAO_APLICADA_HA;AREA_REF_TOTAL_HA;TOTAL_APLICADO_GERAL_HA;IDX_ACERTO_PERCENT;IDX_SOBREPOSICAO_PERCENT;IDX_FALHA_PERCENT;IDX_EXCEDENTE_PERCENT;DATA_PROCESSAMENTO
308044;SITIO CHAPADAO;-21.993954;-50.068939;valmir alves;PS-CBA;15-04-2026;10:28:16;15-04-2026;10:28:16;84.404;89.35730456401359;0.9445674353296416;83.45027660547146;5.90702795854213;0.0;40.197052543451996;123.64732914892346;89.35730456401359;67.49056140546487;4.777319493434089;32.50943859453512;0.0;30/06/2026 12:57
