FAZENDA_COD;FAZENDA_NOME;LATITUDE;LONGITUDE;PILOTO;AERONAVE;DATA_INICIO;HORA_INICIO;DATA_FIM;HORA_FIM;SPRAYED_LOG_HA;AREA_GEO_APLICADA_HA;FATOR_AJUSTE;AREA_APLICADA_INTERNA_HA;AREA_SOBREPOSTA_HA;AREA_FORA_TALHAO_HA;AREA_NAO_APLICADA_HA;AREA_REF_TOTAL_HA;TOTAL_APLICADO_GERAL_HA;IDX_ACERTO_PERCENT;IDX_SOBREPOSICAO_PERCENT;IDX_FALHA_PERCENT;IDX_EXCEDENTE_PERCENT;DATA_PROCESSAMENTO
306037;SITIO SANTA CRISTINA;-21.547695;-50.25293;valmir alves;PS-CBA;28-04-2026;14:09:54;28-04-2026;14:09:54;12.395;13.015931971408236;0.9522944670598907;12.191907258412957;0.805448854874246;0.018575858121032757;5.58144607959975;17.773353338012708;13.015931971408236;68.59655027696743;4.531777653638351;31.403449723032555;0.10451521312696628;30/06/2026 12:59
