FAZENDA_COD;FAZENDA_NOME;LATITUDE;LONGITUDE;PILOTO;AERONAVE;DATA_INICIO;HORA_INICIO;DATA_FIM;HORA_FIM;SPRAYED_LOG_HA;AREA_GEO_APLICADA_HA;FATOR_AJUSTE;AREA_APLICADA_INTERNA_HA;AREA_SOBREPOSTA_HA;AREA_FORA_TALHAO_HA;AREA_NAO_APLICADA_HA;AREA_REF_TOTAL_HA;TOTAL_APLICADO_GERAL_HA;IDX_ACERTO_PERCENT;IDX_SOBREPOSICAO_PERCENT;IDX_FALHA_PERCENT;IDX_EXCEDENTE_PERCENT;DATA_PROCESSAMENTO
303552;RECANTO SONHO MEU;-21.659525;-50.649877;valmir alves;PS-CBA;09-06-2026;09:53:21;09-06-2026;09:53:21;70.581;74.09587594448337;0.9525631366161742;68.62275916575385;5.3033822014055065;0.16973457732400235;25.172921286702767;93.79568045245662;74.09587594448337;73.16196101433212;5.654185966584781;26.838038985667872;0.18096204058142934;18/06/2026 10:13
