FAZENDA_COD;FAZENDA_NOME;LATITUDE;LONGITUDE;PILOTO;AERONAVE;DATA_INICIO;HORA_INICIO;DATA_FIM;HORA_FIM;SPRAYED_LOG_HA;AREA_GEO_APLICADA_HA;FATOR_AJUSTE;AREA_APLICADA_INTERNA_HA;AREA_SOBREPOSTA_HA;AREA_FORA_TALHAO_HA;AREA_NAO_APLICADA_HA;AREA_REF_TOTAL_HA;TOTAL_APLICADO_GERAL_HA;IDX_ACERTO_PERCENT;IDX_SOBREPOSICAO_PERCENT;IDX_FALHA_PERCENT;IDX_EXCEDENTE_PERCENT;DATA_PROCESSAMENTO
201496;FAZENDA SAO FRANCISCO;-21.828961;-50.22;valmir alves;PS-CBA;27-05-2026;09:48:26;27-05-2026;09:48:26;17.203;18.39268729286328;0.9353173751110909;17.208235491984915;1.1575692190494193;0.026882581828947667;8.490216116005241;25.698451607990158;18.392687292863283;66.96214913833381;4.504431771638366;33.03785086166617;0.10460778820070755;22/06/2026 10:28
