FAZENDA_COD;FAZENDA_NOME;LATITUDE;LONGITUDE;PILOTO;AERONAVE;DATA_INICIO;HORA_INICIO;DATA_FIM;HORA_FIM;SPRAYED_LOG_HA;AREA_GEO_APLICADA_HA;FATOR_AJUSTE;AREA_APLICADA_INTERNA_HA;AREA_SOBREPOSTA_HA;AREA_FORA_TALHAO_HA;AREA_NAO_APLICADA_HA;AREA_REF_TOTAL_HA;TOTAL_APLICADO_GERAL_HA;IDX_ACERTO_PERCENT;IDX_SOBREPOSICAO_PERCENT;IDX_FALHA_PERCENT;IDX_EXCEDENTE_PERCENT;DATA_PROCESSAMENTO
307823;SITIO NOSSA SENHORA APARECIDA;-21.821615;-50.052409;valmir alves;PS-CBA;25-03-2026;11:53:24;25-03-2026;11:53:24;22.033;23.432180134751658;0.9402880941207613;21.362636364599886;1.9024182138118408;0.167125556339934;18.927530874674698;40.29016723927458;23.43218013475166;53.02196001751944;4.72179279503555;46.97803998248056;0.4148048216017856;02/07/2026 14:41
