FAZENDA_COD;FAZENDA_NOME;LATITUDE;LONGITUDE;PILOTO;AERONAVE;DATA_INICIO;HORA_INICIO;DATA_FIM;HORA_FIM;SPRAYED_LOG_HA;AREA_GEO_APLICADA_HA;FATOR_AJUSTE;AREA_APLICADA_INTERNA_HA;AREA_SOBREPOSTA_HA;AREA_FORA_TALHAO_HA;AREA_NAO_APLICADA_HA;AREA_REF_TOTAL_HA;TOTAL_APLICADO_GERAL_HA;IDX_ACERTO_PERCENT;IDX_SOBREPOSICAO_PERCENT;IDX_FALHA_PERCENT;IDX_EXCEDENTE_PERCENT;DATA_PROCESSAMENTO
200501;FAZENDA SANTA INES;-21.923169;-50.209753;valmir alves;PS-CBA;07-04-2026;10:15:02;07-04-2026;10:15:02;41.338;43.24079204368937;0.9559954396356377;39.298768149733405;2.8023772739911146;1.1396466199648452;4.803390693247414;44.10215884298082;43.24079204368936;89.10849078760708;6.354285929558601;10.891509212392918;2.5841061976634467;30/06/2026 14:15
